zip code,date,cumulative positive cases,cumulative recoveries,cumulative deaths
79935,11/1/2020,1049,1005,43
79935,11/2/2020,1091,1044,46
79935,11/3/2020,1135,1087,47
79935,11/4/2020,1192,1143,48
79935,11/5/2020,1203,1153,49
79935,11/6/2020,1246,1194,51
79935,11/7/2020,1266,1214,51
79935,11/8/2020,1289,1237,51
79935,11/9/2020,1317,1264,52
79935,11/10/2020,1346,1293,52
79935,11/11/2020,1372,1319,52
79935,11/12/2020,1400,1346,53
79935,11/13/2020,1415,1361,53
79935,11/14/2020,1438,1384,53
79935,11/15/2020,1461,1407,53
79935,11/16/2020,1479,1425,53
79935,11/17/2020,1490,1435,54
79935,11/18/2020,1504,1449,54
79935,11/19/2020,1540,1483,56
79935,11/20/2020,1559,1501,57
79935,11/21/2020,1569,1511,57
79935,11/22/2020,1593,1533,59
79935,11/23/2020,1609,1549,59
79935,11/24/2020,1622,1562,59
79935,11/25/2020,1633,1573,59
79935,11/26/2020,1637,1577,59
79935,11/27/2020,1646,1586,59
79935,11/28/2020,1653,1593,59
79935,11/29/2020,1662,1601,60
79935,11/30/2020,1679,1618,60
79935,12/1/2020,1684,1623,60
79935,12/2/2020,1697,1636,60
79935,12/3/2020,1704,1643,60
79935,12/4/2020,1709,1648,60
79935,12/5/2020,1716,1655,60
79935,12/6/2020,1722,1661,60
79935,12/7/2020,1726,1665,60
79935,12/8/2020,1733,1672,60
79935,12/9/2020,1738,1677,60
79935,12/10/2020,1748,1687,60
79935,12/11/2020,1753,1692,60
79935,12/12/2020,1764,1703,60
79935,12/13/2020,1770,1708,61
79935,12/14/2020,1780,1717,62
79935,12/15/2020,1788,1725,62
79935,12/16/2020,1795,1731,63
79935,12/17/2020,1807,1742,64
79935,12/18/2020,1815,1750,64
79935,12/19/2020,1820,1755,64
79935,12/20/2020,1824,1759,64
79935,12/21/2020,1830,1765,64
79935,12/22/2020,1836,1771,64
79935,12/23/2020,1841,1776,64
79935,12/24/2020,1842,1777,64
79935,12/25/2020,1845,1780,64
79935,12/26/2020,1851,1786,64
79935,12/27/2020,1859,1793,65
79935,12/28/2020,1862,1796,65
79935,12/29/2020,1873,1807,65
79935,12/30/2020,1880,1814,65
79935,12/31/2020,1884,1818,65
79935,1/1/2021,1891,1825,65
79935,1/2/2021,1899,1832,65
79935,1/3/2021,1908,1840,66
79935,1/4/2021,1916,1847,67
79935,1/5/2021,1928,1857,69
79935,1/6/2021,1945,1874,69
79935,1/7/2021,1960,1888,70
79935,1/8/2021,1967,1895,70
79935,1/9/2021,1977,1905,70
79935,1/10/2021,1984,1911,71
79935,1/11/2021,2001,1928,71
79935,1/12/2021,2016,1943,71
79935,1/13/2021,2021,1948,71
79935,1/14/2021,2037,1964,71
79935,1/15/2021,2041,1968,71
79935,1/16/2021,2046,1973,71
79935,1/17/2021,2057,1984,71
79935,1/18/2021,2069,1996,71
79935,1/19/2021,2075,2002,71
79935,1/20/2021,2085,2012,71
79935,1/21/2021,2092,2019,71
79935,1/22/2021,2104,2031,71
79935,1/23/2021,2110,2037,71
79935,1/24/2021,2124,2051,71
79935,1/25/2021,2138,2065,71
79935,1/26/2021,2166,2092,72
79935,1/27/2021,2172,2098,72
79935,1/28/2021,2181,2106,73
79935,1/29/2021,2187,2112,73
79935,1/30/2021,2197,2122,73
79935,1/31/2021,2204,2129,73
79935,2/1/2021,2213,2138,73
79935,2/2/2021,2218,2143,73
79935,2/3/2021,2225,2150,73
79935,2/4/2021,2244,2169,73
79935,2/5/2021,2251,2176,73
79935,2/6/2021,2259,2184,73
79935,2/7/2021,2265,2190,73
79935,2/8/2021,2273,2198,73
79935,2/9/2021,2284,2209,73
79935,2/10/2021,2292,2217,73
79935,2/11/2021,2301,2226,73
79935,2/12/2021,2308,2233,73
79935,2/13/2021,2316,2241,73
79935,2/14/2021,2321,2246,73
79935,2/15/2021,2322,2247,73
79935,2/16/2021,2336,2261,73
79935,2/17/2021,2341,2266,73
79935,2/18/2021,2347,2271,74
79935,2/19/2021,2355,2279,74
79935,2/20/2021,2359,2283,74
79935,2/21/2021,2363,2287,74
79935,2/22/2021,2370,2294,74
79935,2/23/2021,2372,2296,74
79935,2/24/2021,2374,2298,74
79935,2/25/2021,2380,2303,75
79935,2/26/2021,2381,2304,75
79935,2/27/2021,2382,2305,75
79935,2/28/2021,2384,2307,75
79935,3/1/2021,2389,2312,75
79935,3/2/2021,2393,2316,75
79935,3/3/2021,2397,2320,75
79935,3/4/2021,2402,2325,75
79935,3/5/2021,2406,2329,75
79935,3/6/2021,2408,2330,76
79935,3/7/2021,2410,2332,76
79935,3/8/2021,2418,2340,76
79935,3/9/2021,2424,2346,76
79935,3/10/2021,2436,2357,77
79935,3/11/2021,2448,2369,77
79935,3/12/2021,2463,2384,77
79935,3/13/2021,2472,2392,78
79935,3/14/2021,2475,2395,78
79935,3/15/2021,2489,2409,78
79935,3/16/2021,2491,2411,78
79935,3/17/2021,2498,2418,78
79935,3/18/2021,2507,2427,78
79935,3/19/2021,2517,2437,78
79935,3/20/2021,2522,2442,78
79935,3/21/2021,2523,2443,78
79935,3/22/2021,2534,2454,78
79935,3/23/2021,2539,2459,78
79935,3/24/2021,2545,2465,78
79935,3/26/2021,2549,2469,78
79935,3/27/2021,2550,2470,78
79935,3/29/2021,2552,2472,78
79935,3/30/2021,2557,2477,78
79935,3/31/2021,2561,2481,78
79935,4/1/2021,2563,2483,78
79935,4/2/2021,2564,2484,78
79935,4/3/2021,2568,2488,78
79935,4/4/2021,2571,2491,78
79935,4/5/2021,2576,2496,78
79935,4/6/2021,2583,2503,78
79935,4/7/2021,2595,2515,78
79935,4/8/2021,2601,2521,78
79935,4/9/2021,2603,2523,78
79935,4/10/2021,2606,2526,78
79935,4/11/2021,2607,2527,78
79935,4/12/2021,2619,2539,78
79935,4/13/2021,2621,2541,78
79935,4/14/2021,2624,2544,78
79935,4/15/2021,2626,2546,78
79935,4/16/2021,2631,2551,78
79935,4/17/2021,2632,2552,78
79935,4/18/2021,2636,2556,78
79935,4/19/2021,2643,2563,78
79935,4/20/2021,2645,2565,78
79935,4/21/2021,2646,2566,78
79935,4/22/2021,2648,2568,78
79935,4/23/2021,2649,2569,78
79935,4/24/2021,2651,2571,78
79935,4/25/2021,2652,2572,78
79935,4/26/2021,2657,2577,78
79935,4/27/2021,2658,2578,78
79935,4/28/2021,2660,2580,78
79935,4/29/2021,2666,2586,78
79935,4/30/2021,2669,2589,78
79935,5/1/2021,2671,2591,78
79935,5/2/2021,2672,2592,78
79935,5/3/2021,2674,2594,78
79935,5/5/2021,2676,2596,78
79935,5/6/2021,2678,2598,78
79935,5/7/2021,2681,2601,78
79935,5/9/2021,2682,2602,78
79935,5/10/2021,2685,2605,78
79935,5/11/2021,2688,2608,78
79935,5/12/2021,2691,2611,78
79935,5/15/2021,2692,2612,78
79935,5/16/2021,2695,2615,78
79935,5/17/2021,2698,2618,78
79935,5/18/2021,2699,2619,78
79935,5/19/2021,2700,2620,78
79935,5/20/2021,2701,2621,78
79935,5/23/2021,2702,2622,78
79935,5/25/2021,2703,2623,78
79935,5/26/2021,2706,2626,78
79935,5/30/2021,2707,2627,78
79935,5/31/2021,2708,2628,78
79935,6/5/2021,2710,2629,78
79935,6/7/2021,2711,2630,78
79935,6/8/2021,2712,2631,78
79935,6/15/2021,2713,2632,78
79935,6/17/2021,2714,2633,78
79935,6/24/2021,2715,2634,78
79935,6/29/2021,2716,2635,78
79935,6/30/2021,2717,2636,78
79935,7/11/2021,2718,2637,78
79935,7/20/2021,2719,2638,78
79935,7/21/2021,2721,2639,78
79935,7/25/2021,2723,2641,78
79935,7/27/2021,2725,2643,78
79935,7/28/2021,2726,2644,78
79935,7/31/2021,2729,2647,78
79935,8/1/2021,2734,2652,78
79935,8/2/2021,2740,2658,78
79935,8/3/2021,2742,2660,78
79935,8/4/2021,2745,2663,78
79935,8/5/2021,2748,2666,78
79935,8/6/2021,2749,2667,78
79935,8/7/2021,2753,2671,78
79935,8/8/2021,2774,2692,78
79935,8/9/2021,2777,2695,78
79935,8/10/2021,2779,2697,78
79935,8/11/2021,2784,2701,78
79935,8/12/2021,2790,2707,78
79935,8/13/2021,2792,2709,78
79935,8/14/2021,2793,2710,78
79935,8/15/2021,2796,2713,78
79935,8/16/2021,2816,2733,78
79935,8/17/2021,2819,2736,78
79935,8/18/2021,2820,2737,78
79935,8/19/2021,2832,2749,78
79935,8/22/2021,2839,2755,80
79935,8/23/2021,2840,2756,80
79935,8/24/2021,2844,2760,80
79935,8/25/2021,2847,2763,80
79935,8/26/2021,2855,2771,80
79935,8/27/2021,2857,2773,80
79935,8/29/2021,2858,2774,80
79935,8/30/2021,2864,2780,80
79935,8/31/2021,2867,2783,80
79935,9/1/2021,2869,2785,80
79935,9/2/2021,2870,2786,80
79935,9/3/2021,2873,2789,80
79935,9/4/2021,2874,2790,80
79935,9/5/2021,2876,2792,80
79935,9/6/2021,2880,2796,80
79935,9/7/2021,2881,2797,80
79935,9/8/2021,2886,2802,80
79935,9/9/2021,2889,2805,80
79935,9/10/2021,2890,2806,80
79935,9/11/2021,2891,2807,80
79935,9/13/2021,2894,2810,80
79935,9/14/2021,2896,2812,80
79935,9/15/2021,2899,2815,80
79935,9/16/2021,2902,2817,81
79935,9/18/2021,2905,2820,81
79935,9/19/2021,2907,2822,81
79935,9/20/2021,2915,2830,81
79935,9/21/2021,2917,2832,81
79935,9/22/2021,2919,2834,81
79935,9/23/2021,2926,2841,81
79935,9/24/2021,2929,2844,81
79935,9/25/2021,2930,2845,81
79935,9/26/2021,2941,2856,81
79935,9/27/2021,2944,2859,81
79935,9/28/2021,2997,2912,81
79935,9/29/2021,2998,2913,81
79935,10/1/2021,3015,2930,81
79935,10/2/2021,3016,2931,81
79935,10/4/2021,3018,2933,81
79935,10/5/2021,3023,2938,81
79935,10/6/2021,3024,2939,81
79935,10/7/2021,3025,2940,81
79935,10/9/2021,3027,2942,81
79935,10/10/2021,3030,2945,81
79935,10/11/2021,3032,2947,81
79935,10/12/2021,3036,2951,81
79935,10/14/2021,3039,2954,81
79935,10/15/2021,3040,2955,81
79935,10/16/2021,3046,2961,81
79935,10/17/2021,3050,2964,82
79935,10/18/2021,3054,2968,82
79935,10/19/2021,3060,2974,82
79935,10/20/2021,3061,2975,82
79935,10/21/2021,3064,2977,83
79935,10/22/2021,3067,2980,83
79935,10/23/2021,3069,2982,83
79935,10/24/2021,3070,2983,83
79935,10/25/2021,3073,2986,83
79935,10/26/2021,3078,2991,83
79935,10/27/2021,3082,2995,83
79935,10/28/2021,3086,2999,83
79935,10/29/2021,3089,3002,83
79935,10/30/2021,3094,3007,83
79935,10/31/2021,3095,3008,83
79935,11/1/2021,3097,3010,83
79935,11/2/2021,3109,3022,83
79935,11/3/2021,3117,3030,83
79935,11/4/2021,3121,3034,83
79935,11/5/2021,3125,3038,83
79935,11/6/2021,3128,3041,83
79935,11/7/2021,3137,3050,83
79935,11/8/2021,3145,3058,83
79935,11/9/2021,3157,3070,83
79935,11/10/2021,3169,3081,84
79935,11/11/2021,3176,3088,84
79935,11/12/2021,3181,3093,84
79935,11/13/2021,3188,3100,84
79935,11/14/2021,3200,3112,84
79935,11/15/2021,3213,3125,84
79935,11/16/2021,3224,3135,85
79935,11/17/2021,3231,3142,85
79935,11/18/2021,3237,3148,85
79935,11/19/2021,3249,3160,85
79935,11/20/2021,3254,3165,85
79935,11/21/2021,3268,3179,85
79935,11/22/2021,3276,3187,85
79935,11/23/2021,3287,3198,85
79935,11/24/2021,3291,3202,85
79935,11/25/2021,3308,3218,86
79935,11/26/2021,3315,3225,86
79935,11/27/2021,3323,3233,86
79935,11/28/2021,3330,3240,86
79935,11/29/2021,3359,3269,86
79935,11/30/2021,3377,3287,86
79935,12/1/2021,3389,3298,87
79935,12/2/2021,3400,3309,87
79935,12/3/2021,3407,3315,88
79935,12/4/2021,3420,3328,88
79935,12/5/2021,3438,3345,89
79935,12/6/2021,3455,3361,90
79935,12/7/2021,3479,3385,90
79935,12/8/2021,3491,3397,90
79935,12/9/2021,3498,3402,92
79935,12/10/2021,3505,3409,92
79935,12/11/2021,3512,3416,92
79935,12/12/2021,3526,3430,92
79935,12/13/2021,3535,3439,92
79935,12/14/2021,3548,3452,92
79935,12/15/2021,3558,3462,92
79935,12/16/2021,3563,3467,92
79935,12/17/2021,3571,3474,93
79935,12/18/2021,3578,3481,93
79935,12/19/2021,3586,3489,93
79935,12/20/2021,3595,3498,93
79935,12/21/2021,3599,3502,93
79935,12/22/2021,3603,3505,94
79935,12/23/2021,3612,3514,94
79935,12/24/2021,3616,3518,94
79935,12/25/2021,3620,3522,94
79935,12/26/2021,3627,3529,94
79935,12/27/2021,3644,3546,94
79935,12/28/2021,3657,3559,94
79935,12/29/2021,3676,3578,94
79935,12/30/2021,3691,3593,94
79935,12/31/2021,3696,3598,94
79935,1/1/2022,3712,3614,94
79935,1/2/2022,3729,3631,94
79935,1/3/2022,3742,3644,94
79935,1/4/2022,3768,3669,95
79935,1/5/2022,3787,3688,95
79935,1/6/2022,3807,3708,95
79935,1/7/2022,3847,3748,95
79935,1/8/2022,3861,3762,95
79935,1/9/2022,3887,3788,95
79935,1/10/2022,3899,3800,95
79935,1/11/2022,3926,3827,95
79935,1/12/2022,3993,3894,95
79935,1/13/2022,4034,3934,96
79935,1/14/2022,4065,3965,96
79935,1/15/2022,4088,3988,96
79935,1/16/2022,4121,4021,96
79935,1/17/2022,4164,4064,96
79935,1/18/2022,4218,4118,96
79935,1/19/2022,4258,4158,96
79935,1/20/2022,4297,4197,96
79935,1/21/2022,4334,4234,96
79935,1/22/2022,4358,4258,96
79935,1/23/2022,4386,4286,96
79935,1/24/2022,4417,4316,96
79935,1/25/2022,4435,4334,96
79935,1/26/2022,4467,4366,96
79935,1/27/2022,4496,4395,96
79935,1/28/2022,4526,4425,96
79935,1/29/2022,4551,4450,96
79935,1/30/2022,4573,4472,96
79935,1/31/2022,4589,4488,96
79935,2/1/2022,4612,4511,96
79935,2/2/2022,4644,4543,96
79935,2/3/2022,4664,4563,96
79935,2/4/2022,4673,4572,96
79935,2/5/2022,4688,4587,96
79935,2/6/2022,4702,4601,96
79935,2/7/2022,4705,4604,96
79935,2/8/2022,4714,4613,96
79935,2/9/2022,4722,4621,96
79935,2/10/2022,4729,4628,96
79935,2/11/2022,4737,4636,96
79935,2/12/2022,4742,4641,96
79935,2/13/2022,4746,4645,96
79935,2/14/2022,4747,4646,96
79935,2/15/2022,4751,4650,96
79935,2/16/2022,4755,4654,96
79935,2/17/2022,4758,4657,96
79935,2/18/2022,4769,4668,96
79935,2/19/2022,4771,4670,96
79935,2/20/2022,4774,4673,96
79935,2/21/2022,4777,4676,96
79935,2/22/2022,4782,4681,96
79935,2/23/2022,4785,4684,96
79935,2/24/2022,4789,4688,96
79935,2/25/2022,4792,4691,96
79935,2/26/2022,4793,4692,96
79935,2/27/2022,4798,4697,96
79935,2/28/2022,4802,4701,96
79935,3/1/2022,4804,4703,96
79935,3/2/2022,4808,4707,96
79935,3/3/2022,4811,4710,96
79935,3/4/2022,4816,4715,96
79935,3/5/2022,4818,4717,96
79935,3/6/2022,4819,4718,96
79935,3/7/2022,4822,4721,96
79935,3/8/2022,4824,4723,96
79935,3/10/2022,4830,4729,96
79935,3/11/2022,4834,4733,96
79935,3/13/2022,4835,4734,96
79935,3/14/2022,4836,4735,96
79935,3/15/2022,4839,4738,96
79935,3/16/2022,4840,4739,96
79935,3/17/2022,4843,4742,96
79935,3/18/2022,4848,4747,96
79935,3/19/2022,4850,4749,96
79935,3/20/2022,4852,4751,96
79935,3/21/2022,4853,4752,96
79935,3/22/2022,4857,4756,96
79935,3/23/2022,4860,4759,96
79935,3/24/2022,4864,4762,96
79935,3/25/2022,4869,4767,96
79935,3/26/2022,4871,4769,96
79935,3/27/2022,4874,4771,96
79935,3/29/2022,4877,4773,96
79935,3/31/2022,4879,4775,96
79935,4/1/2022,4899,4780,97
79935,4/2/2022,4903,4782,97
79935,4/4/2022,4906,4784,97
79935,4/5/2022,4911,4789,97
79935,4/6/2022,4913,4790,97
79935,4/9/2022,4914,4791,97
79935,4/12/2022,4918,4792,97
79935,4/13/2022,4920,4794,97
79935,4/15/2022,4923,4796,97
79936,3/24/2020,2,2,0
79936,3/25/2020,3,3,0
79936,3/27/2020,4,4,0
79936,3/29/2020,5,5,0
79936,3/30/2020,7,7,0
79936,3/31/2020,9,9,0
79936,4/1/2020,14,13,1
79936,4/2/2020,16,15,1
79936,4/3/2020,19,18,1
79936,4/4/2020,20,19,1
79936,4/5/2020,23,22,1
79936,4/6/2020,28,26,1
79936,4/7/2020,31,29,1
79936,4/8/2020,41,38,1
79936,4/9/2020,43,39,2
79936,4/10/2020,50,46,2
79936,4/11/2020,52,48,2
79936,4/12/2020,60,55,3
79936,4/13/2020,69,63,4
79936,4/14/2020,71,65,4
79936,4/15/2020,77,70,5
79936,4/16/2020,84,77,5
79936,4/17/2020,85,78,5
79936,4/18/2020,86,79,5
79936,4/19/2020,90,83,5
79936,4/20/2020,95,87,6
79936,4/21/2020,96,88,6
79936,4/22/2020,98,90,6
79936,4/23/2020,111,103,6
79936,4/24/2020,114,105,7
79936,4/25/2020,117,108,7
79936,4/26/2020,120,111,7
79936,4/27/2020,124,115,7
79936,4/28/2020,130,121,7
79936,4/29/2020,133,123,8
79936,5/1/2020,134,124,8
79936,5/2/2020,141,131,8
79936,5/3/2020,144,133,9
79936,5/4/2020,151,140,9
79936,5/5/2020,160,149,9
79936,5/6/2020,167,155,10
79936,5/7/2020,172,160,10
79936,5/8/2020,174,162,10
79936,5/10/2020,181,169,10
79936,5/11/2020,184,172,10
79936,5/12/2020,199,186,11
79936,5/13/2020,202,189,11
79936,5/14/2020,207,194,11
79936,5/15/2020,217,204,11
79936,5/16/2020,222,209,11
79936,5/17/2020,228,214,12
79936,5/18/2020,236,220,14
79936,5/19/2020,253,236,15
79936,5/20/2020,256,239,15
79936,5/21/2020,262,245,15
79936,5/22/2020,272,254,16
79936,5/24/2020,275,257,16
79936,5/25/2020,282,263,17
79936,5/26/2020,288,269,17
79936,5/27/2020,294,275,17
79936,5/28/2020,298,279,17
79936,5/29/2020,306,287,17
79936,5/30/2020,307,288,17
79936,5/31/2020,311,292,17
79936,6/1/2020,317,297,18
79936,6/2/2020,333,313,18
79936,6/3/2020,342,322,18
79936,6/4/2020,350,329,19
79936,6/5/2020,357,336,19
79936,6/6/2020,363,342,19
79936,6/7/2020,370,345,23
79936,6/8/2020,377,352,23
79936,6/9/2020,386,361,23
79936,6/10/2020,391,366,23
79936,6/11/2020,410,385,23
79936,6/12/2020,416,391,23
79936,6/13/2020,422,397,23
79936,6/14/2020,425,400,23
79936,6/15/2020,428,403,23
79936,6/16/2020,435,410,23
79936,6/17/2020,445,420,23
79936,6/18/2020,453,428,23
79936,6/19/2020,472,447,23
79936,6/20/2020,478,453,23
79936,6/21/2020,490,465,23
79936,6/22/2020,514,489,23
79936,6/23/2020,539,512,25
79936,6/24/2020,623,586,35
79936,6/25/2020,635,597,36
79936,6/26/2020,681,642,37
79936,6/27/2020,702,663,37
79936,6/28/2020,730,690,38
79936,6/29/2020,765,725,38
79936,6/30/2020,796,756,38
79936,7/1/2020,846,799,45
79936,7/2/2020,894,845,47
79936,7/3/2020,932,883,47
79936,7/4/2020,999,947,50
79936,7/5/2020,1024,969,53
79936,7/6/2020,1078,1023,53
79936,7/7/2020,1138,1082,54
79936,7/8/2020,1212,1156,54
79936,7/9/2020,1268,1212,54
79936,7/10/2020,1319,1262,55
79936,7/11/2020,1339,1282,55
79936,7/12/2020,1382,1322,58
79936,7/13/2020,1439,1377,60
79936,7/14/2020,1493,1429,62
79936,7/15/2020,1529,1464,63
79936,7/16/2020,1604,1533,69
79936,7/17/2020,1651,1578,70
79936,7/18/2020,1691,1618,70
79936,7/19/2020,1739,1664,72
79936,7/20/2020,1775,1698,74
79936,7/21/2020,1814,1737,74
79936,7/22/2020,1853,1772,78
79936,7/23/2020,1896,1806,86
79936,7/24/2020,1937,1847,86
79936,7/25/2020,1949,1859,86
79936,7/26/2020,1965,1875,86
79936,7/27/2020,1990,1900,86
79936,7/28/2020,2011,1921,86
79936,7/29/2020,2061,1970,87
79936,7/30/2020,2080,1989,87
79936,7/31/2020,2127,2036,87
79936,8/1/2020,2146,2054,88
79936,8/2/2020,2189,2096,89
79936,8/3/2020,2216,2122,90
79936,8/4/2020,2237,2141,92
79936,8/5/2020,2282,2186,92
79936,8/6/2020,2310,2214,92
79936,8/7/2020,2360,2264,92
79936,8/8/2020,2393,2296,93
79936,8/9/2020,2416,2319,93
79936,8/10/2020,2453,2353,96
79936,8/11/2020,2476,2376,96
79936,8/12/2020,2531,2431,96
79936,8/13/2020,2595,2493,98
79936,8/14/2020,2647,2545,98
79936,8/15/2020,2673,2571,98
79936,8/16/2020,2696,2594,98
79936,8/17/2020,2727,2625,98
79936,8/18/2020,2751,2648,99
79936,8/19/2020,2773,2670,99
79936,8/20/2020,2784,2681,99
79936,8/21/2020,2791,2688,99
79936,8/22/2020,2828,2723,101
79936,8/23/2020,2837,2732,101
79936,8/24/2020,2854,2747,103
79936,8/25/2020,2873,2766,103
79936,8/26/2020,2891,2782,105
79936,8/27/2020,2916,2807,105
79936,8/28/2020,2931,2821,106
79936,8/29/2020,2952,2842,106
79936,8/30/2020,2966,2855,107
79936,8/31/2020,2978,2867,107
79936,9/1/2020,2983,2872,107
79936,9/2/2020,3003,2892,107
79936,9/3/2020,3016,2905,107
79936,9/4/2020,3028,2914,110
79936,9/5/2020,3036,2922,110
79936,9/6/2020,3052,2936,112
79936,9/7/2020,3062,2944,114
79936,9/8/2020,3070,2952,114
79936,9/9/2020,3082,2964,114
79936,9/10/2020,3092,2974,114
79936,9/11/2020,3094,2976,114
79936,9/12/2020,3107,2989,114
79936,9/13/2020,3127,3009,114
79936,9/14/2020,3138,3020,114
79936,9/15/2020,3147,3029,114
79936,9/16/2020,3156,3038,114
79936,9/17/2020,3183,3065,114
79936,9/18/2020,3199,3080,115
79936,9/19/2020,3219,3100,115
79936,9/20/2020,3244,3123,117
79936,9/21/2020,3265,3144,117
79936,9/22/2020,3284,3162,118
79936,9/23/2020,3311,3188,119
79936,9/24/2020,3347,3223,120
79936,9/25/2020,3380,3256,120
79936,9/26/2020,3394,3269,121
79936,9/27/2020,3421,3295,122
79936,9/28/2020,3461,3334,123
79936,9/29/2020,3485,3357,124
79936,9/30/2020,3521,3393,124
79936,10/1/2020,3557,3428,125
79936,10/2/2020,3597,3468,125
79936,10/3/2020,3623,3494,125
79936,10/4/2020,3653,3522,127
79936,10/5/2020,3716,3585,127
79936,10/6/2020,3787,3655,128
79936,10/7/2020,3845,3712,129
79936,10/8/2020,3892,3758,130
79936,10/9/2020,3959,3824,131
79936,10/10/2020,4007,3871,132
79936,10/11/2020,4060,3921,135
79936,10/12/2020,4135,3996,135
79936,10/13/2020,4210,4070,136
79936,10/14/2020,4313,4171,138
79936,10/15/2020,4419,4275,140
79936,10/16/2020,4507,4361,141
79936,10/17/2020,4594,4444,145
79936,10/18/2020,4680,4529,146
79936,10/19/2020,4776,4624,147
79936,10/20/2020,4940,4780,155
79936,10/21/2020,5120,4959,156
79936,10/22/2020,5271,5105,160
79936,10/23/2020,5360,5193,161
79936,10/24/2020,5541,5367,168
79936,10/25/2020,5733,5555,172
79936,10/26/2020,5831,5650,175
79936,10/27/2020,5995,5812,177
79936,10/28/2020,6273,6089,178
79936,10/29/2020,6469,6282,181
79936,10/30/2020,6619,6429,183
79936,10/31/2020,6834,6640,187
79936,11/1/2020,7190,6993,190
79936,11/2/2020,7431,7223,201
79936,11/3/2020,7685,7472,206
79936,11/4/2020,7930,7716,207
79936,11/5/2020,8014,7799,208
79936,11/6/2020,8262,8041,214
79936,11/7/2020,8397,8174,216
79936,11/8/2020,8564,8338,219
79936,11/9/2020,8786,8558,221
79936,11/10/2020,8961,8731,223
79936,11/11/2020,9170,8937,226
79936,11/12/2020,9344,9106,231
79936,11/13/2020,9449,9211,231
79936,11/14/2020,9667,9426,234
79936,11/15/2020,9767,9524,236
79936,11/16/2020,9884,9640,237
79936,11/17/2020,9977,9731,238
79936,11/18/2020,10121,9872,241
79936,11/19/2020,10262,10007,247
79936,11/20/2020,10371,10112,250
79936,11/21/2020,10423,10162,252
79936,11/22/2020,10534,10271,254
79936,11/23/2020,10607,10343,255
79936,11/24/2020,10671,10405,257
79936,11/25/2020,10751,10484,258
79936,11/26/2020,10834,10566,259
79936,11/27/2020,10887,10617,260
79936,11/28/2020,10937,10666,261
79936,11/29/2020,10988,10716,262
79936,11/30/2020,11276,11001,265
79936,12/1/2020,11346,11069,267
79936,12/2/2020,11414,11135,269
79936,12/3/2020,11474,11195,269
79936,12/4/2020,11511,11232,269
79936,12/5/2020,11554,11274,270
79936,12/6/2020,11609,11327,272
79936,12/7/2020,11677,11394,273
79936,12/8/2020,11714,11429,275
79936,12/9/2020,11764,11477,277
79936,12/10/2020,11826,11537,279
79936,12/11/2020,11842,11553,279
79936,12/12/2020,11884,11595,279
79936,12/13/2020,11909,11620,279
79936,12/14/2020,11958,11668,280
79936,12/15/2020,11996,11706,280
79936,12/16/2020,12032,11741,281
79936,12/17/2020,12065,11773,282
79936,12/18/2020,12087,11795,282
79936,12/19/2020,12128,11836,282
79936,12/20/2020,12151,11858,283
79936,12/21/2020,12202,11909,283
79936,12/22/2020,12253,11959,284
79936,12/23/2020,12297,12003,284
79936,12/24/2020,12333,12039,284
79936,12/25/2020,12356,12062,284
79936,12/26/2020,12387,12092,285
